Store Number,Name,Address,City,State,Zip,Phone,Email,Website,Mon Open,Mon Close,Tue Open,Tue Close,Wed Open,Wed Close,Thu Open,Thu Close,Fri Open,Fri Close,Sat Open,Sat Close,Sun Open,Sun Close,Open 7 Days,Services,Brands,Products,Signature Store,Featured Store,Specialty Store,Latitude,Longitude,URL
10023264,WESTLAKE ACE HARDWARE,200 N 18TH ST,PARSONS,KS,67357-3207,(620) 421-2210,,,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx",,False,False,False,37.34187,-95.26313,https://www.benjaminmoore.com/en-us/store-locator/10023264/westlake-ace-hardware
10023270,THE PAINT STORE,512 E SPRING ST,COOKEVILLE,TN,38501-3538,(931) 528-1212,,WWW.THEPAINTSTORETN.COM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,,,False,,"benjamin_moore, coronado, inslx","aura, aura_int, ben, element_guard, regal, regal_ext, regal_int",False,False,False,36.16231,-85.49598,https://www.benjaminmoore.com/en-us/store-locator/10023270/the-paint-store
10023272,CORBET'S ACE HARDWARE,800 MAGNOLIA AVE,LARKSPUR,CA,94939-1146,(415) 924-7013,,HTTPS://CORBETSACE.COM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,37.940784,-122.535782,https://www.benjaminmoore.com/en-us/store-locator/10023272/corbets-ace-hardware
10023273,ACE HARDWARE,213 S FULTON ST,ITHACA,NY,14850-3305,(607) 272-1848,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,09:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx",,False,False,False,42.4379,-76.50982,https://www.benjaminmoore.com/en-us/store-locator/10023273/ace-hardware
10023274,ACE HARDWARE,2309 TRIPHAMMER RD,ITHACA,NY,14850,(607) 257-2949,234@HARDWARESTORE.COM,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,09:00 AM,04:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, regal, regal_int",False,False,False,42.48299,-76.48304,https://www.benjaminmoore.com/en-us/store-locator/10023274/ace-hardware
10023276,MAXBAUER ACE HARDWARE,724 MUNSON AVE,TRAVERSE CITY,MI,49686-3525,(231) 642-2022,,,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,44.75523,-85.57477,https://www.benjaminmoore.com/en-us/store-locator/10023276/maxbauer-ace-hardware
10023283,HIRSHFIELD'S RAPID CITY,330 MAIN ST,RAPID CITY,SD,57701-2838,(605) 348-8685,,HTTPS://WWW.HIRSHFIELDS.COM/,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,12:00 PM,00:00 AM,00:00 PM,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,44.080726,-103.222698,https://www.benjaminmoore.com/en-us/store-locator/10023283/hirshfields-rapid-city
10023289,"MOORE LUMBER & HARDWARE, WAREH",4401 REGENT ST,CASTLE ROCK,CO,80109-4010,(720) 792-2555,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,"in_store_pickup, ismor",,,False,False,True,39.407836,-104.881653,https://www.benjaminmoore.com/en-us/store-locator/10023289/moore-lumber-hardware-wareh
10023293,ACE HARDWARE OF WALNUT LAKE,2100 WALNUT LAKE RD,WEST BLOOMFIELD,MI,48323-3736,(248) 862-2385,,,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx",,False,False,False,42.55247,-83.324,https://www.benjaminmoore.com/en-us/store-locator/10023293/ace-hardware-of-walnut-lake
10023294,B&E DECORATING CENTER,3712 WINSTON AVE,COVINGTON,KY,41015,(859) 491-5646,,WWW.CINCINNATICOLOR.COM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,08:00 AM,12:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,39.04697,-84.50323,https://www.benjaminmoore.com/en-us/store-locator/10023294/be-decorating-center
10023302,ACE HARDWARE SILVER SHORES,15997 FL-40,SILVER SPRINGS,FL,34488,(732) 331-6891,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,29.18223,-81.888058,https://www.benjaminmoore.com/en-us/store-locator/10023302/ace-hardware-silver-shores
10023304,BASKIN'S ACE HARDWARE,2632 MAIN ST,BREWSTER,MA,02631-1958,(508) 760-2969,MATTP@BASKINSACEHARDWARE.COM ;MORGAND@BASKINSACEHARDWARE.COM,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,09:00 AM,04:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,41.76705,-70.05895,https://www.benjaminmoore.com/en-us/store-locator/10023304/baskins-ace-hardware
10023310,SPANGLER ACE HARDWARE,4072 CARLISLE RD,DOVER,PA,17315-3508,(717) 292-6055,,HARDWARESTORE.COM,07:30 AM,08:30 PM,07:30 AM,08:30 PM,07:30 AM,08:30 PM,07:30 AM,08:30 PM,07:30 AM,08:30 PM,07:30 AM,07:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days",benjamin_moore,"ben, ben_int, regal, regal_int",False,False,False,39.99598,-76.84517,https://www.benjaminmoore.com/en-us/store-locator/10023310/spangler-ace-hardware
10023315,WESTLAKE ACE HARDWARE,1318 W 8TH ST,COFFEYVILLE,KS,67337-3508,(620) 251-0055,,,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,,,False,ismor,"benjamin_moore, inslx","regal, regal_int",False,False,False,37.03691,-95.63773,https://www.benjaminmoore.com/en-us/store-locator/10023315/westlake-ace-hardware
10023328,DAVENPORT ACE HARDWARE,1218 FINLEY AVE,DAVENPORT,FL,33897-6453,(732) 331-6891,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,09:00 AM,04:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,28.274852,-81.663846,https://www.benjaminmoore.com/en-us/store-locator/10023328/davenport-ace-hardware
10023332,WALLAUER PAINT HARDWARE DESIGN,327 WINDSOR HWY,NEW WINDSOR,NY,12553,(845) 562-0977,JOEC@WALLAUER.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.4631,-74.05142,https://www.benjaminmoore.com/en-us/store-locator/10023332/wallauer-paint-hardware-design
10023333,WALLAUER PAINT HARDWARE & DESI,179 S PLANK RD,NEWBURGH,NY,12550-3037,(845) 562-0757,JOEC@WALLAUER.COM ;JOED@WALLAUER.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.52422,-74.06671,https://www.benjaminmoore.com/en-us/store-locator/10023333/wallauer-paint-hardware-desi
10023341,GREAT LAKES ACE HARDWARE,51254 ROMEO PLANK RD,MACOMB,MI,48042-4129,(586) 786-9040,,,08:00 AM,03:00 PM,08:00 AM,03:00 PM,,,,,,,,,,,False,ismor,benjamin_moore,"ben, ben_int, regal, regal_int",False,False,False,42.67475,-82.94102,https://www.benjaminmoore.com/en-us/store-locator/10023341/great-lakes-ace-hardware
10023345,PORTERS ACE OF PLATTE CITY,2300 KENTUCKY AVE,PLATTE CITY,MO,64079-7611,(430) 610-7185,,HTTPS://WWW.PORTERSBUILDINGCENTERS.COM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,39.352516,-94.768942,https://www.benjaminmoore.com/en-us/store-locator/10023345/porters-ace-of-platte-city
10023356,JONES HOMETOWN HARDWARE,1083 E 3RD ST,JACKSON,GA,30233-2151,(770) 775-7501,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,03:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int",False,False,False,33.29502,-83.95278,https://www.benjaminmoore.com/en-us/store-locator/10023356/jones-hometown-hardware
10023373,JC LICHT - MADISON EAST,2501 ADVANCE RD,MADISON,WI,53718-6701,(608) 222-7722,,HTTPS://WWW.JCLICHT.COM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.062109,-89.302706,https://www.benjaminmoore.com/en-us/store-locator/10023373/jc-licht-madison-east
10023375,JC LICHT MADISON WEST,5952 ODANA RD,MADISON,WI,53719-1214,(608) 288-9371,STORE1214@JCLICHT.COM,,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,10:00 AM,03:00 PM,True,"in_store_decorator, in_store_pickup, ismor, open_7_days","benjamin_moore, coronado","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.052045,-89.482703,https://www.benjaminmoore.com/en-us/store-locator/10023375/jc-licht-madison-west
10023381,ROOSTERS PAINT CENTERS,3900 WILLIAMS DR SUITE 101,GEORGETOWN,TX,78628,(512) 925-3564,,HTTPS://ROOSTERSPAINTCENTERS.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,benjamin_moore,"advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,30.674061,-97.703325,https://www.benjaminmoore.com/en-us/store-locator/10023381/roosters-paint-centers
10023383,JC LICHT - APPLETON,1876 N CASALOMA DR,APPLETON,WI,54913-7957,(920) 739-3559,STORE1212@JCLICHT.COM,HTTPS://WWW.JCLICHT.COM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,44.278949,-88.471592,https://www.benjaminmoore.com/en-us/store-locator/10023383/jc-licht-appleton
10023391,NIEMANN ACE HARDWARE - COON RA,9680 FOLEY BLVD NW,COON RAPIDS,MN,55433-5525,(763) 755-1762,,,08:00 AM,03:00 PM,08:00 AM,03:00 PM,,,,,,,,,,,False,,benjamin_moore,,False,False,False,45.14595,-93.28102,https://www.benjaminmoore.com/en-us/store-locator/10023391/niemann-ace-hardware-coon-ra
10023392,ADAMS ACE HARDWARE,225 W NORTH ST,ADAMS,WI,53910-9307,(608) 339-6311,,,08:00 AM,03:00 PM,08:00 AM,03:00 PM,,,,,,,,,,,False,ismor,benjamin_moore,"ben, ben_int",False,False,False,43.96611,-89.82009,https://www.benjaminmoore.com/en-us/store-locator/10023392/adams-ace-hardware
10023393,BELL AND BATES ACE HARDWARE,10 DUVAL ST,QUINCY,FL,32351,(850) 627-6115,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,,,False,,"benjamin_moore, coronado, inslx","regal, regal_int",False,False,False,30.58901,-84.57497,https://www.benjaminmoore.com/en-us/store-locator/10023393/bell-and-bates-ace-hardware
10023397,SANDY ACE HARDWARE,39181 PIONEER BLVD,SANDY,OR,97055-8014,(503) 668-8731,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int",False,False,False,45.39676,-122.26,https://www.benjaminmoore.com/en-us/store-locator/10023397/sandy-ace-hardware
10023398,CERES ACE HARDWARE,2531 E WHITMORE AVE,CERES,CA,95307,(209) 537-4811,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx",,False,False,False,37.59563,-120.94829,https://www.benjaminmoore.com/en-us/store-locator/10023398/ceres-ace-hardware
10023402,NEW LOOK DECORATING,"231 N DEAN RD, STE 6",AUBURN,AL,36830-4406,(334) 821-9688,,,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,04:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,32.61033,-85.46548,https://www.benjaminmoore.com/en-us/store-locator/10023402/new-look-decorating
10023404,OTTAWA PAINT & INTERIORS,248 E MAIN ST,OTTAWA,OH,45875-1944,(419) 523-6878,,,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,12:00 PM,,,False,ismor,benjamin_moore,"advance, ben, ben_int, regal, regal_ext, regal_int, woodluxe",False,False,False,41.01893,-84.04615,https://www.benjaminmoore.com/en-us/store-locator/10023404/ottawa-paint-interiors
10023423,KIDWELL PAINT COMPANY,165 FOUNTAIN AVE STE C,PACIFIC GROVE,CA,93950,(831) 747-2410,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:30 AM,01:00 PM,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,36.61055,-121.85319,https://www.benjaminmoore.com/en-us/store-locator/10023423/kidwell-paint-company
10023426,PARK HARDWARE,"500 RITCHIE HWY, STE A",SEVERNA PARK,MD,21146,(410) 647-4611,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,True,open_7_days,benjamin_moore,"regal, regal_int",False,False,False,39.08032,-76.54923,https://www.benjaminmoore.com/en-us/store-locator/10023426/park-hardware
10023442,"JOHNSON PAINT, A RING'S END BR",159 GAR HWY ROUTE 6,SWANSEA,MA,02777,(508) 674-8551,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,03:00 PM,00:00 AM,00:00 PM,False,"in_store_pickup, ismor",benjamin_moore,"advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.75388,-71.21441,https://www.benjaminmoore.com/en-us/store-locator/10023442/johnson-paint-a-rings-end-br
70000002,BURT'S LUMBER,2 WASHINGTON BLVD,PERRY,NY,14530,(585) 2376128,,HTTP://WWW.BURTSLUMBER.COM/,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,09:00 AM,04:00 PM,09:00 AM,01:00 PM,True,open_7_days,benjamin_moore,,,False,False,42.713639,-78.010245,https://www.benjaminmoore.com/en-us/store-locator/70000002/burts-lumber
70000003,FREDRICKSON BUILDERS SUPPLY,320 MAPLE AVE,CASSADAGA,NY,14718,(716) 5953100,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,12:00 PM,,,False,,benjamin_moore,,,False,False,42.336664,-79.321616,https://www.benjaminmoore.com/en-us/store-locator/70000003/fredrickson-builders-supply
70000004,EVERTS LUMBER COMPANY,205 LAKE AVE,BATTLE LAKE,MN,56515,(218) 8645983,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.283097,-95.714101,https://www.benjaminmoore.com/en-us/store-locator/70000004/everts-lumber-company
70000005,BAUCK PAINT & HOME,120 2ND AVE SW,PERHAM,MN,56573-1409,(218) 3465115,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.594755,-95.574263,https://www.benjaminmoore.com/en-us/store-locator/70000005/bauck-paint-home
70000006,SATERMO'S HARDWARE,318 MAIN ST #967,NEW TOWN,ND,58763,(701) 6274722,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.97949,-102.493375,https://www.benjaminmoore.com/en-us/store-locator/70000006/satermos-hardware
70000007,SCHROEDER FURNITURE & FLOORING,904 3RD ST,LANGDON,ND,58249,(701) 2562470,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,48.76123,-98.368239,https://www.benjaminmoore.com/en-us/store-locator/70000007/schroeder-furniture-flooring
70000008,VALLEY PAINT & GLASS CO,350 CENTRAL AVE N,VALLEY CITY,ND,58072,(701) 8452506,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.925786,-98.003059,https://www.benjaminmoore.com/en-us/store-locator/70000008/valley-paint-glass-co
70000009,PINKE LUMBER,403 BEAVER AVE,WISHEK,ND,58495,(701) 4522301,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.25907,-99.560565,https://www.benjaminmoore.com/en-us/store-locator/70000009/pinke-lumber
70000010,WALHALLA BUILDING CENTER INC,1820 HIGHWAY 32 N,WALHALLA,ND,58282,(701) 5492320,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,48.929986,-97.907636,https://www.benjaminmoore.com/en-us/store-locator/70000010/walhalla-building-center-inc
70000011,CASHWAY LUMBER INC,191 N BROADWAY,WATERTOWN,SD,57201,(605) 8822214,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,44.903046,-97.113502,https://www.benjaminmoore.com/en-us/store-locator/70000011/cashway-lumber-inc
70000013,CAZENOVIA LUMBER & OIL,27 WILLIAMS STREET,CAZENOVIA,NY,13035,(315) 6553417,,HTTP://WWW.CAZLUMBER.COM/,07:30 AM,04:30 PM,07:30 AM,04:30 PM,07:30 AM,04:30 PM,07:30 AM,04:30 PM,07:30 AM,04:30 PM,08:00 AM,12:00 PM,,,False,,benjamin_moore,,,False,False,42.931951,-75.84866,https://www.benjaminmoore.com/en-us/store-locator/70000013/cazenovia-lumber-oil
70000014,GUELFF LUMBER,221 S CLOUGH,GLENDIVE,MT,59330,(406) 3653121,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,05:00 PM,,,False,,benjamin_moore,,,False,False,47.104139,-104.718176,https://www.benjaminmoore.com/en-us/store-locator/70000014/guelff-lumber
70000016,PAINT & GLASS INTERIORS INC,324 N HORACE,THIEF RIVER FALLS,MN,56701,(218) 6813012,,,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,08:00 AM,05:30 PM,09:00 AM,12:00 PM,,,False,,benjamin_moore,,,False,False,48.119364,-96.178439,https://www.benjaminmoore.com/en-us/store-locator/70000016/paint-glass-interiors-inc
70000017,GENESSEE LUMBER OF LAKEVILLE,5833 BIG TREE ROAD,LAKEVILLE,NY,14480,(585) 3465705,,HTTPS://SMITHLUMBER.DOITBEST.COM/,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,03:00 PM,,,False,,benjamin_moore,,,False,False,42.835857,-77.703435,https://www.benjaminmoore.com/en-us/store-locator/70000017/genessee-lumber-of-lakeville
70000018,LONGWELL LUMBER & BUILDING CO,31 W STUEBEN ST,BATH,NY,14810,(607) 7764722,,,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,01:00 PM,,,False,,benjamin_moore,,,False,False,42.333653,-77.320458,https://www.benjaminmoore.com/en-us/store-locator/70000018/longwell-lumber-building-co
70000019,F.P. MORGAN TRUE VALUE HARDWAR,108 MAIN STREET,WATERVILLE,NY,13480,(315) 8414103,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,05:00 PM,10:00 AM,02:00 PM,True,open_7_days,benjamin_moore,,,False,False,42.931079,-75.379798,https://www.benjaminmoore.com/en-us/store-locator/70000019/fp-morgan-true-value-hardwar
70000020,STOCKHAM LUMBER COMPANY,88 GEDDES ST,HOLLEY,NY,14470,(585) 6386311,,HTTP://STOCKHAMLUMBER.COM/,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,12:00 PM,,,False,,benjamin_moore,,,False,False,43.22563,-78.035161,https://www.benjaminmoore.com/en-us/store-locator/70000020/stockham-lumber-company
70000021,COOLEY'S DO IT BEST HOME CTR,9 CAMBRIDGE AVE,MORRISVILLE,NY,13408,315-684-3073,,HTTP://WWW.COOLEYSDOITBEST.COM/,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,02:30 PM,,,False,,benjamin_moore,,,False,False,42.899329,-75.651168,https://www.benjaminmoore.com/en-us/store-locator/70000021/cooleys-do-it-best-home-ctr
70000022,CROSBY BUILDING SUPPLY,HIGHWAY 5 SOUTH,CROSBY,ND,58730,(701) 9656002,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,48.90885,-103.399515,https://www.benjaminmoore.com/en-us/store-locator/70000022/crosby-building-supply
70000023,"CROOKSTON PAINT, GLASS & FLOOR",121 W ROBERT ST,CROOKSTON,MN,56716-1708,(218) 2814215,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.77463,-96.60837,https://www.benjaminmoore.com/en-us/store-locator/70000023/crookston-paint-glass-floor
70000024,DETROIT PAINT & GLASS,919 WASHINGTON AVE,DETROIT LAKES,MN,56501-3401,(218) 8477582,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.81792,-95.846,https://www.benjaminmoore.com/en-us/store-locator/70000024/detroit-paint-glass
70000025,LAKESIDE BUILDING CENTER,US-2,ERSKINE,MN,56535,(218) 6873655,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.66784,-96.00422,https://www.benjaminmoore.com/en-us/store-locator/70000025/lakeside-building-center
70000026,FALLS BUILDING CENTER,477 COUNTY RD 11S,RED LAKE FALLS,MN,56750,(218) 2532585,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.847397,-96.417291,https://www.benjaminmoore.com/en-us/store-locator/70000026/falls-building-center
70000027,FERTILE BUILDING CENTER,10 MAIN ST,FERTILE,MN,56540,(218) 9456964,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.53409,-96.280525,https://www.benjaminmoore.com/en-us/store-locator/70000027/fertile-building-center
70000028,MERTZ BUILDING & SUPPLY,10 MAIN AVE,OAKES,ND,58474,(701) 7429663,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.138889,-98.100851,https://www.benjaminmoore.com/en-us/store-locator/70000028/mertz-building-supply
70000029,TOBIAS PAINT GLASS & DECORATIN,110 5TH ST N,BRECKENRIDGE,MN,56520,(218) 6433608,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,46.263504,-96.587992,https://www.benjaminmoore.com/en-us/store-locator/70000029/tobias-paint-glass-decoratin
70000030,OKLEE LUMBER,2ND & LAMBERT,OKLEE,MN,56742,(218) 7965131,,,09:00 AM,,,,,,,,,,,,,,False,,benjamin_moore,,,False,False,47.8394,-95.85278,https://www.benjaminmoore.com/en-us/store-locator/70000030/oklee-lumber
